id,title,original_language,release_date,overview,popularity,vote_average,vote_count,genre_ids,poster_url
1180763,From the Shadows,en,2023-09-22,"When Dr. Joseph Cawl and members of his Hidden Wisdom cult die in a mysterious fire, survivors contact a paranormal expert to find the truth. What they discover makes them the next target of a deranged killer.",9.8498,4.929,7,"53,878,27",https://image.tmdb.org/t/p/w500/22aFuf6UnDaGP9G5CLfF92Cj1nf.jpg
420634,Terrifier,en,2018-01-25,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,9.8431,6.345,2702,"27,53",https://image.tmdb.org/t/p/w500/fjXqhGmaeQpB73WerhrYU6HlyV5.jpg
194,Amélie,fr,2001-04-25,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",9.8423,7.913,11824,"35,10749",https://image.tmdb.org/t/p/w500/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg
1485328,Steph Tolev: Filth Queen,en,2025-06-24,"Bow down to the queen as fearlessly filthy Steph Tolev rules the stage with hilarious confessions, unfiltered dating stories and absurd observations.",9.8316,10.0,1,35,https://image.tmdb.org/t/p/w500/jXNeVs4XkVfuQ2x5G67kOyRlAcx.jpg
257094,Holland,en,2025-03-09,"Teacher Nancy's life with her husband in Holland, Michigan, tumbles into a twisted tale when she and a colleague become suspicious of a secret.",9.8288,5.42,386,"53,9648",https://image.tmdb.org/t/p/w500/39jIr3A4ScUeGxFdMeARYKNxTgU.jpg
646097,Rebel Ridge,en,2024-08-27,A former Marine confronts corruption in a small town when local law enforcement unjustly seizes the bag of cash he needs to post his cousin's bail.,9.8192,6.991,1344,"80,28,53",https://image.tmdb.org/t/p/w500/xEt2GSz9z5rSVpIHMiGdtf0czyf.jpg
82690,Wreck-It Ralph,en,2012-11-01,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",9.8141,7.346,12567,"10751,16,35,12",https://image.tmdb.org/t/p/w500/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg
1143407,Sky Force,hi,2025-01-24,"In the 1965 Indo-Pak War, India faces a devastating surprise attack. Wing Commander Ahuja leads a retaliatory strike, but Squadron Leader Vijaya goes missing after a heroic solo engagement against a superior enemy jet. Ahuja spends 23 years seeking the truth and uncovering a cover-up.",9.8039,6.569,36,"28,53,10752,36",https://image.tmdb.org/t/p/w500/pmtev9YTlIRDo25G7lN8dzyoszn.jpg
339846,Baywatch,en,2017-05-25,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",9.7998,6.094,8218,"35,28,80",https://image.tmdb.org/t/p/w500/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg
47971,xXx: Return of Xander Cage,en,2017-01-13,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",10.4877,6.134,9044,"28,12,80",https://image.tmdb.org/t/p/w500/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg
61979,Three Steps Above Heaven,es,2010-12-03,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",9.892,7.725,3125,"10749,18",https://image.tmdb.org/t/p/w500/nNoMfNPnvEzGADXDkP6eJAP81KB.jpg
951491,Saw X,en,2023-09-27,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.",9.4768,7.208,2122,"27,9648",https://image.tmdb.org/t/p/w500/u7Lp1Hi8aBS73jv4KRMIv5aK4ax.jpg
426889,Le Clitoris,fr,2016-06-18,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",8.9089,6.888,40,"16,99",https://image.tmdb.org/t/p/w500/p5i1yyQW6OpLfB59w7ZkX5lvBqD.jpg
637,Life Is Beautiful,it,1997-12-20,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,9.8387,8.446,13418,"35,18",https://image.tmdb.org/t/p/w500/74hLDKjD5aGYOotO6esUVaeISa2.jpg
654571,How to Train Your Dragon: Snoggletog Log,en,2019-12-05,"When Hiccup and Toothless begin sharing stories of their special relationship with their respective families as they prepare for the Snoggletog Festival, it quickly becomes clear that the new generation of Vikings don’t remember the bond between dragon and human.",9.7458,7.172,58,"16,10751",https://image.tmdb.org/t/p/w500/imbb2UxrVossYJEvr741a4AuNpu.jpg
1389255,The Stranger in My Home,en,2025-06-23,"A handsome stranger's claim that a couple's 15-year-old daughter was switched at birth throws their perfect family into turmoil, unearthing shattering secrets.",9.7001,7.0,6,"18,53",https://image.tmdb.org/t/p/w500/8rxFUdvtFwAxbyZfSBKPB2Vaal9.jpg
387848,Buddy's Mom,ko,2015-11-12,"20-year-old Kyeong-soo is a man who's full of assumptions. He learned about sex from Internet porn, but nothing about the real thing. He's only had crushes and has never even kissed before. He got embarrassed when he confessed his feelings to Ji-yeon, his crush. He comforted himself from the shame with Japanese girls in his room with his right hand. One day, he has a fight with his father and remembers his friend Baek-hyeon had invited him over to Gangwon-do. There he falls in love with his friends' mother.",9.1137,5.3,9,"18,10749",https://image.tmdb.org/t/p/w500/5JDVEZN0v3e9xMzZbZ92fC7HaQi.jpg
257344,Pixels,en,2015-07-16,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,9.245,5.75,7716,"28,35,878,14",https://image.tmdb.org/t/p/w500/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg
1165067,Cosmic Chaos,en,2023-08-03,"Battles in virtual reality, survival in a post-apocalyptic wasteland, a Soviet spaceship giving a distress signal - Fantastic stories created with advanced special effects and passion.",9.6252,6.041,49,"53,878",https://image.tmdb.org/t/p/w500/mClzWv7gBqgXfjZXp49Enyoex1v.jpg
604,The Matrix Reloaded,en,2003-05-15,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",9.5736,7.059,11304,"12,28,53,878",https://image.tmdb.org/t/p/w500/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg
293167,Kong: Skull Island,en,2017-03-08,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",15.2808,6.547,10691,"28,12,14",https://image.tmdb.org/t/p/w500/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg
